order_id,customer_id,product_name,category,price_usd,quantity,discount_rate,gross_amount_usd,net_revenue_usd,purchase_dt,region,channel,payment_method,order_date,year,month,day,day_of_week,week_of_year,is_weekend,trimester
5869,66,Plantilla-49,Plantilla,34.71,1,0.0,34.71,34.71,2025-03-30 20:42:34,LATAM,Marketplace,Card,2025-03-30 20:42:34,2025,3,30,6,13,1,1
536,17,Musica-56,Musica,66.75,1,0.0,66.75,66.75,2025-03-30 22:37:52,Desconocido,Marketplace,Card,2025-03-30 22:37:52,2025,3,30,6,13,1,1
4269,1,Plantilla-09,Plantilla,42.97,2,0.0,85.93,85.93,2025-03-31 00:26:05,LATAM,Marketplace,PayPal,2025-03-31 00:26:05,2025,3,31,0,14,0,1
2235,2,Curso-15,Curso,98.73,1,0.0,98.73,98.73,2025-03-31 00:49:44,LATAM,Website,Stripe,2025-03-31 00:49:44,2025,3,31,0,14,0,1
4795,3,Ebook-55,Ebook,7.81,1,0.0,7.81,7.81,2025-03-31 00:55:31,EU,Email,PayPal,2025-03-31 00:55:31,2025,3,31,0,14,0,1
1892,3,Ebook-32,Ebook,4.32,1,0.0,4.32,4.32,2025-03-31 04:01:52,Desconocido,Marketplace,Card,2025-03-31 04:01:52,2025,3,31,0,14,0,1
4136,143,Ebook-56,Ebook,16.77,3,0.0,50.31,50.31,2025-03-31 04:49:22,Desconocido,Website,Card,2025-03-31 04:49:22,2025,3,31,0,14,0,1
6732,21,Ebook-12,Ebook,9.1,2,0.05,18.19,17.28,2025-03-31 04:59:03,Desconocido,Website,Card,2025-03-31 04:59:03,2025,3,31,0,14,0,1
6730,53,Plantilla-10,Plantilla,38.6,1,0.05,38.6,36.67,2025-03-31 06:29:37,ASIA,Website,Card,2025-03-31 06:29:37,2025,3,31,0,14,0,1
1144,7,Curso-04,Curso,118.7,1,0.0,118.7,118.7,2025-03-31 06:33:19,EU,Marketplace,Stripe,2025-03-31 06:33:19,2025,3,31,0,14,0,1
1874,634,Plantilla-14,Plantilla,34.83,1,0.0,34.83,34.83,2025-03-31 07:32:08,Desconocido,Website,Stripe,2025-03-31 07:32:08,2025,3,31,0,14,0,1
278,1,Curso-38,Curso,164.47,1,0.0,164.47,164.47,2025-03-31 10:13:50,EU,Marketplace,Card,2025-03-31 10:13:50,2025,3,31,0,14,0,1
2859,2,Ebook-39,Ebook,12.45,1,0.0,12.45,12.45,2025-03-31 10:57:52,LATAM,Website,Card,2025-03-31 10:57:52,2025,3,31,0,14,0,1
2111,17,Ebook-11,Ebook,18.28,1,0.0,18.28,18.28,2025-03-31 11:50:46,Desconocido,Marketplace,Stripe,2025-03-31 11:50:46,2025,3,31,0,14,0,1
5461,3,Plantilla-01,Plantilla,31.38,1,0.05,31.38,29.81,2025-03-31 12:49:55,OTHER,Email,PayPal,2025-03-31 12:49:55,2025,3,31,0,14,0,1
1548,1,Curso-48,Curso,80.23,1,0.0,80.23,80.23,2025-03-31 12:55:34,Desconocido,Marketplace,Stripe,2025-03-31 12:55:34,2025,3,31,0,14,0,1
5528,3,Ebook-08,Ebook,6.41,1,0.0,6.41,6.41,2025-03-31 15:29:09,Desconocido,SocialAds,PayPal,2025-03-31 15:29:09,2025,3,31,0,14,0,1
5754,36,Plantilla-54,Plantilla,30.07,2,0.0,60.14,60.14,2025-03-31 16:20:31,Desconocido,Website,PayPal,2025-03-31 16:20:31,2025,3,31,0,14,0,1
2628,5,Curso-48,Curso,70.37,1,0.0,70.37,70.37,2025-03-31 17:21:25,EU,Website,PayPal,2025-03-31 17:21:25,2025,3,31,0,14,0,1
3274,1,Curso-34,Curso,106.22,1,0.0,106.22,106.22,2025-03-31 17:28:59,Desconocido,Website,Card,2025-03-31 17:28:59,2025,3,31,0,14,0,1
4949,3,Plantilla-29,Plantilla,29.94,1,0.0,29.94,29.94,2025-03-31 20:11:26,ASIA,Website,Card,2025-03-31 20:11:26,2025,3,31,0,14,0,1
5334,3,Ebook-54,Ebook,22.09,1,0.05,22.09,20.99,2025-03-31 21:42:46,ASIA,Marketplace,Card,2025-03-31 21:42:46,2025,3,31,0,14,0,1
873,3,Curso-33,Curso,154.18,1,0.0,154.18,154.18,2025-03-31 22:09:12,LATAM,Website,Card,2025-03-31 22:09:12,2025,3,31,0,14,0,1
5674,85,Ebook-34,Ebook,7.56,1,0.0,7.56,7.56,2025-04-01 01:32:33,Desconocido,Marketplace,Stripe,2025-04-01 01:32:33,2025,4,1,1,14,0,2
3994,892,Ebook-34,Ebook,12.78,1,0.0,12.78,12.78,2025-04-01 05:21:02,Desconocido,Marketplace,Card,2025-04-01 05:21:02,2025,4,1,1,14,0,2
7495,1,Plantilla-55,Plantilla,13.93,1,0.0,13.93,13.93,2025-04-01 05:25:38,EU,SocialAds,Card,2025-04-01 05:25:38,2025,4,1,1,14,0,2
3934,31,Ebook-34,Ebook,7.79,2,0.0,15.58,15.58,2025-04-01 05:29:30,Desconocido,Email,Stripe,2025-04-01 05:29:30,2025,4,1,1,14,0,2
2918,582,Plantilla-38,Plantilla,25.94,1,0.0,25.94,25.94,2025-04-01 06:17:54,EU,Email,Card,2025-04-01 06:17:54,2025,4,1,1,14,0,2
6091,6,Ebook-31,Ebook,19.21,1,0.0,19.21,19.21,2025-04-01 06:20:18,OTHER,Website,PayPal,2025-04-01 06:20:18,2025,4,1,1,14,0,2
4105,1,Ebook-25,Ebook,6.63,1,0.05,6.63,6.3,2025-04-01 08:36:52,Desconocido,Marketplace,Card,2025-04-01 08:36:52,2025,4,1,1,14,0,2
6065,1,Ebook-05,Ebook,9.35,2,0.05,18.7,17.76,2025-04-01 09:16:18,LATAM,Email,Stripe,2025-04-01 09:16:18,2025,4,1,1,14,0,2
1330,711,Curso-10,Curso,172.06,1,0.05,172.06,163.46,2025-04-01 11:33:00,LATAM,Website,Card,2025-04-01 11:33:00,2025,4,1,1,14,0,2
2047,3,Ebook-07,Ebook,9.13,2,0.0,18.25,18.25,2025-04-01 13:28:48,Desconocido,Email,Card,2025-04-01 13:28:48,2025,4,1,1,14,0,2
5864,1,Ebook-44,Ebook,9.38,1,0.0,9.38,9.38,2025-04-01 14:42:04,ASIA,SocialAds,Card,2025-04-01 14:42:04,2025,4,1,1,14,0,2
4387,196,Musica-07,Musica,79.11,1,0.05,79.11,75.15,2025-04-01 16:01:13,LATAM,SocialAds,PayPal,2025-04-01 16:01:13,2025,4,1,1,14,0,2
2339,43,Ebook-59,Ebook,13.85,1,0.0,13.85,13.85,2025-04-01 19:12:38,EU,Website,PayPal,2025-04-01 19:12:38,2025,4,1,1,14,0,2
1098,2,Ebook-18,Ebook,14.4,1,0.0,14.4,14.4,2025-04-01 20:40:35,Desconocido,Website,Stripe,2025-04-01 20:40:35,2025,4,1,1,14,0,2
4247,5,Ebook-47,Ebook,14.4,2,0.05,28.81,27.37,2025-04-01 21:03:30,Desconocido,Marketplace,Card,2025-04-01 21:03:30,2025,4,1,1,14,0,2
778,2,Plantilla-58,Plantilla,33.09,1,0.0,33.09,33.09,2025-04-01 23:03:14,Desconocido,SocialAds,Card,2025-04-01 23:03:14,2025,4,1,1,14,0,2
1735,2297,Ebook-55,Ebook,11.62,1,0.0,11.62,11.62,2025-04-02 01:50:11,LATAM,Marketplace,Card,2025-04-02 01:50:11,2025,4,2,2,14,0,2
6812,59,Ebook-32,Ebook,15.33,1,0.0,15.33,15.33,2025-04-02 05:37:10,EU,Website,Stripe,2025-04-02 05:37:10,2025,4,2,2,14,0,2
6692,1,Ebook-32,Ebook,16.12,1,0.05,16.12,15.32,2025-04-02 05:47:08,Desconocido,SocialAds,Card,2025-04-02 05:47:08,2025,4,2,2,14,0,2
1369,851,Ebook-49,Ebook,17.11,1,0.0,17.11,17.11,2025-04-02 07:32:02,LATAM,Marketplace,PayPal,2025-04-02 07:32:02,2025,4,2,2,14,0,2
5139,4,Curso-39,Curso,69.53,1,0.0,69.53,69.53,2025-04-02 07:39:04,ASIA,Website,Card,2025-04-02 07:39:04,2025,4,2,2,14,0,2
2655,2,Plantilla-15,Plantilla,25.71,1,0.0,25.71,25.71,2025-04-02 09:54:46,EU,Email,PayPal,2025-04-02 09:54:46,2025,4,2,2,14,0,2
1363,20,Curso-43,Curso,122.01,1,0.0,122.01,122.01,2025-04-02 11:37:29,EU,SocialAds,Card,2025-04-02 11:37:29,2025,4,2,2,14,0,2
5630,20,Ebook-50,Ebook,7.45,2,0.05,14.91,14.16,2025-04-02 12:24:03,OTHER,SocialAds,Stripe,2025-04-02 12:24:03,2025,4,2,2,14,0,2
1046,1,Curso-26,Curso,154.8,1,0.0,154.8,154.8,2025-04-02 14:02:44,Desconocido,Marketplace,Card,2025-04-02 14:02:44,2025,4,2,2,14,0,2
2865,23,Ebook-45,Ebook,18.04,2,0.0,36.07,36.07,2025-04-02 14:41:23,Desconocido,Email,Stripe,2025-04-02 14:41:23,2025,4,2,2,14,0,2
5391,3,Ebook-51,Ebook,12.77,1,0.0,12.77,12.77,2025-04-02 15:38:58,Desconocido,Email,Card,2025-04-02 15:38:58,2025,4,2,2,14,0,2
4435,38,Ebook-55,Ebook,13.72,1,0.0,13.72,13.72,2025-04-02 15:49:18,Desconocido,Marketplace,PayPal,2025-04-02 15:49:18,2025,4,2,2,14,0,2
6292,7,Ebook-52,Ebook,14.02,1,0.0,14.02,14.02,2025-04-02 16:38:28,Desconocido,Email,Card,2025-04-02 16:38:28,2025,4,2,2,14,0,2
1154,7,Curso-14,Curso,156.83,1,0.0,156.83,156.83,2025-04-02 17:05:28,EU,Marketplace,Stripe,2025-04-02 17:05:28,2025,4,2,2,14,0,2
6538,295,Plantilla-58,Plantilla,48.05,1,0.0,48.05,48.05,2025-04-02 20:04:43,Desconocido,Email,Card,2025-04-02 20:04:43,2025,4,2,2,14,0,2
6097,18,Ebook-37,Ebook,11.39,1,0.0,11.39,11.39,2025-04-02 21:35:33,EU,Marketplace,PayPal,2025-04-02 21:35:33,2025,4,2,2,14,0,2
7528,29,Curso-28,Curso,141.67,1,0.0,141.67,141.67,2025-04-02 22:43:44,LATAM,Website,PayPal,2025-04-02 22:43:44,2025,4,2,2,14,0,2
5076,401,Curso-36,Curso,112.73,1,0.0,112.73,112.73,2025-04-02 22:56:05,LATAM,Website,Card,2025-04-02 22:56:05,2025,4,2,2,14,0,2
4274,1,Curso-14,Curso,126.65,1,0.0,126.65,126.65,2025-04-02 23:10:25,LATAM,SocialAds,Card,2025-04-02 23:10:25,2025,4,2,2,14,0,2
2580,1,Curso-60,Curso,190.8,1,0.0,190.8,190.8,2025-04-03 01:27:00,LATAM,Website,Card,2025-04-03 01:27:00,2025,4,3,3,14,0,2
2443,1,Plantilla-43,Plantilla,34.63,1,0.0,34.63,34.63,2025-04-03 01:49:08,ASIA,SocialAds,Card,2025-04-03 01:49:08,2025,4,3,3,14,0,2
1105,2,Musica-25,Musica,49.77,1,0.0,49.77,49.77,2025-04-03 02:33:10,Desconocido,Website,PayPal,2025-04-03 02:33:10,2025,4,3,3,14,0,2
6519,20,Musica-39,Musica,31.55,1,0.0,31.55,31.55,2025-04-03 02:45:47,OTHER,Website,Card,2025-04-03 02:45:47,2025,4,3,3,14,0,2
4180,978,Ebook-40,Ebook,15.78,1,0.0,15.78,15.78,2025-04-03 02:47:30,Desconocido,Website,Card,2025-04-03 02:47:30,2025,4,3,3,14,0,2
1124,1,Plantilla-44,Plantilla,23.92,2,0.0,47.84,47.84,2025-04-03 02:57:14,ASIA,Email,Stripe,2025-04-03 02:57:14,2025,4,3,3,14,0,2
2854,1,Musica-34,Musica,36.51,1,0.0,36.51,36.51,2025-04-03 03:36:29,LATAM,Marketplace,PayPal,2025-04-03 03:36:29,2025,4,3,3,14,0,2
7271,59,Ebook-11,Ebook,10.83,2,0.0,21.65,21.65,2025-04-03 04:26:06,Desconocido,Marketplace,Card,2025-04-03 04:26:06,2025,4,3,3,14,0,2
2419,3,Ebook-19,Ebook,14.41,3,0.0,43.22,43.22,2025-04-03 06:26:22,EU,Email,Card,2025-04-03 06:26:22,2025,4,3,3,14,0,2
297,797,Plantilla-57,Plantilla,39.34,1,0.0,39.34,39.34,2025-04-03 06:27:30,LATAM,Website,PayPal,2025-04-03 06:27:30,2025,4,3,3,14,0,2
4270,2,Musica-10,Musica,73.48,1,0.0,73.48,73.48,2025-04-03 06:53:13,Desconocido,Website,Stripe,2025-04-03 06:53:13,2025,4,3,3,14,0,2
5092,1,Ebook-52,Ebook,4.44,2,0.05,8.89,8.44,2025-04-03 06:58:57,EU,Website,Stripe,2025-04-03 06:58:57,2025,4,3,3,14,0,2
979,12,Curso-19,Curso,123.61,1,0.0,123.61,123.61,2025-04-03 08:50:20,LATAM,Website,Card,2025-04-03 08:50:20,2025,4,3,3,14,0,2
812,1,Plantilla-32,Plantilla,15.71,2,0.0,31.42,31.42,2025-04-03 09:04:57,EU,Marketplace,PayPal,2025-04-03 09:04:57,2025,4,3,3,14,0,2
3250,1,Curso-10,Curso,110.96,1,0.0,110.96,110.96,2025-04-03 09:25:08,ASIA,Marketplace,PayPal,2025-04-03 09:25:08,2025,4,3,3,14,0,2
7392,5,Ebook-12,Ebook,11.99,1,0.0,11.99,11.99,2025-04-03 11:04:04,LATAM,Website,Card,2025-04-03 11:04:04,2025,4,3,3,14,0,2
2453,4,Curso-53,Curso,157.86,1,0.0,157.86,157.86,2025-04-03 11:46:48,LATAM,Marketplace,Stripe,2025-04-03 11:46:48,2025,4,3,3,14,0,2
3234,6,Ebook-54,Ebook,11.64,1,0.0,11.64,11.64,2025-04-03 11:51:58,LATAM,Marketplace,Card,2025-04-03 11:51:58,2025,4,3,3,14,0,2
4071,1,Ebook-51,Ebook,6.17,2,0.0,12.33,12.33,2025-04-03 14:27:05,EU,Website,Card,2025-04-03 14:27:05,2025,4,3,3,14,0,2
7152,26,Ebook-12,Ebook,11.55,1,0.05,11.55,10.97,2025-04-03 15:41:11,ASIA,Website,Card,2025-04-03 15:41:11,2025,4,3,3,14,0,2
6451,1,Plantilla-31,Plantilla,10.73,1,0.0,10.73,10.73,2025-04-03 16:46:20,ASIA,Website,PayPal,2025-04-03 16:46:20,2025,4,3,3,14,0,2
4659,45,Ebook-39,Ebook,12.41,1,0.0,12.41,12.41,2025-04-03 18:48:12,EU,Website,Card,2025-04-03 18:48:12,2025,4,3,3,14,0,2
5350,1,Curso-10,Curso,160.42,1,0.0,160.42,160.42,2025-04-03 19:05:55,EU,Marketplace,PayPal,2025-04-03 19:05:55,2025,4,3,3,14,0,2
7589,12,Curso-29,Curso,139.0,1,0.0,139.0,139.0,2025-04-03 20:55:45,Desconocido,SocialAds,PayPal,2025-04-03 20:55:45,2025,4,3,3,14,0,2
4495,35,Plantilla-55,Plantilla,10.09,2,0.0,20.19,20.19,2025-04-04 01:13:46,Desconocido,Email,Card,2025-04-04 01:13:46,2025,4,4,4,14,0,2
3231,1,Curso-51,Curso,131.92,1,0.0,131.92,131.92,2025-04-04 02:10:05,LATAM,Website,Card,2025-04-04 02:10:05,2025,4,4,4,14,0,2
4203,1,Ebook-03,Ebook,12.46,1,0.0,12.46,12.46,2025-04-04 02:30:21,Desconocido,Marketplace,Card,2025-04-04 02:30:21,2025,4,4,4,14,0,2
2858,1,Ebook-38,Ebook,3.0,1,0.0,3.0,3.0,2025-04-04 03:55:38,Desconocido,SocialAds,PayPal,2025-04-04 03:55:38,2025,4,4,4,14,0,2
3958,1,Ebook-58,Ebook,14.65,1,0.0,14.65,14.65,2025-04-04 04:04:49,OTHER,SocialAds,Card,2025-04-04 04:04:49,2025,4,4,4,14,0,2
1672,704,Plantilla-52,Plantilla,19.78,1,0.05,19.78,18.79,2025-04-04 05:43:28,LATAM,Email,Card,2025-04-04 05:43:28,2025,4,4,4,14,0,2
3744,45,Ebook-24,Ebook,8.54,1,0.0,8.54,8.54,2025-04-04 06:20:30,OTHER,Marketplace,Stripe,2025-04-04 06:20:30,2025,4,4,4,14,0,2
7993,1,Ebook-13,Ebook,13.62,2,0.0,27.25,27.25,2025-04-04 06:55:39,OTHER,Website,PayPal,2025-04-04 06:55:39,2025,4,4,4,14,0,2
5496,2,Ebook-36,Ebook,8.68,1,0.0,8.68,8.68,2025-04-04 07:08:52,EU,Marketplace,Card,2025-04-04 07:08:52,2025,4,4,4,14,0,2
1832,7,Curso-32,Curso,88.62,1,0.0,88.62,88.62,2025-04-04 07:51:16,ASIA,Website,PayPal,2025-04-04 07:51:16,2025,4,4,4,14,0,2
137,2,Curso-17,Curso,134.41,1,0.0,134.41,134.41,2025-04-04 08:01:34,EU,Website,PayPal,2025-04-04 08:01:34,2025,4,4,4,14,0,2
1582,2,Ebook-22,Ebook,3.0,3,0.0,9.0,9.0,2025-04-04 08:07:44,EU,Website,Stripe,2025-04-04 08:07:44,2025,4,4,4,14,0,2
2220,3,Ebook-60,Ebook,9.47,1,0.0,9.47,9.47,2025-04-04 08:34:49,Desconocido,Email,PayPal,2025-04-04 08:34:49,2025,4,4,4,14,0,2
5335,1,Musica-55,Musica,32.54,1,0.0,32.54,32.54,2025-04-04 08:38:20,EU,Marketplace,PayPal,2025-04-04 08:38:20,2025,4,4,4,14,0,2
4244,1,Curso-44,Curso,151.76,1,0.05,151.76,144.17,2025-04-04 09:01:59,ASIA,Email,Card,2025-04-04 09:01:59,2025,4,4,4,14,0,2
5430,1,Plantilla-30,Plantilla,31.62,1,0.0,31.62,31.62,2025-04-04 09:31:35,Desconocido,Website,Card,2025-04-04 09:31:35,2025,4,4,4,14,0,2
860,1,Ebook-20,Ebook,3.0,2,0.0,6.0,6.0,2025-04-04 09:57:17,LATAM,Website,PayPal,2025-04-04 09:57:17,2025,4,4,4,14,0,2
1321,701,Ebook-01,Ebook,19.17,1,0.0,19.17,19.17,2025-04-04 10:04:16,Desconocido,Website,Card,2025-04-04 10:04:16,2025,4,4,4,14,0,2
7992,53,Ebook-12,Ebook,5.83,1,0.0,5.83,5.83,2025-04-04 14:02:30,EU,Website,PayPal,2025-04-04 14:02:30,2025,4,4,4,14,0,2
2158,10,Ebook-58,Ebook,13.47,1,0.0,13.47,13.47,2025-04-04 14:02:37,Desconocido,Website,Card,2025-04-04 14:02:37,2025,4,4,4,14,0,2
4456,1,Ebook-16,Ebook,12.79,2,0.0,25.58,25.58,2025-04-04 15:15:09,Desconocido,Marketplace,Stripe,2025-04-04 15:15:09,2025,4,4,4,14,0,2
3418,37,Curso-58,Curso,159.89,1,0.0,159.89,159.89,2025-04-04 15:22:49,EU,SocialAds,Card,2025-04-04 15:22:49,2025,4,4,4,14,0,2
5305,9,Ebook-25,Ebook,14.16,1,0.0,14.16,14.16,2025-04-04 15:26:29,LATAM,Website,Card,2025-04-04 15:26:29,2025,4,4,4,14,0,2
3277,1,Plantilla-37,Plantilla,24.24,1,0.0,24.24,24.24,2025-04-04 17:20:37,Desconocido,SocialAds,Card,2025-04-04 17:20:37,2025,4,4,4,14,0,2
6131,7,Ebook-11,Ebook,5.69,1,0.0,5.69,5.69,2025-04-04 18:00:35,Desconocido,Email,Card,2025-04-04 18:00:35,2025,4,4,4,14,0,2
6613,2,Ebook-13,Ebook,10.73,1,0.0,10.73,10.73,2025-04-04 18:08:42,LATAM,Email,Card,2025-04-04 18:08:42,2025,4,4,4,14,0,2
7563,2,Ebook-03,Ebook,20.24,1,0.0,20.24,20.24,2025-04-04 19:26:39,LATAM,Website,Card,2025-04-04 19:26:39,2025,4,4,4,14,0,2
5741,4,Plantilla-41,Plantilla,33.14,1,0.0,33.14,33.14,2025-04-04 21:08:59,Desconocido,Website,PayPal,2025-04-04 21:08:59,2025,4,4,4,14,0,2
7267,11,Ebook-07,Ebook,11.67,1,0.0,11.67,11.67,2025-04-04 22:30:19,Desconocido,Website,Card,2025-04-04 22:30:19,2025,4,4,4,14,0,2
4884,25,Ebook-24,Ebook,14.45,1,0.0,14.45,14.45,2025-04-05 00:58:39,EU,Marketplace,Stripe,2025-04-05 00:58:39,2025,4,5,5,14,1,2
5678,83,Ebook-38,Ebook,17.2,1,0.0,17.2,17.2,2025-04-05 02:21:40,ASIA,Marketplace,Card,2025-04-05 02:21:40,2025,4,5,5,14,1,2
3033,4,Plantilla-33,Plantilla,33.92,1,0.0,33.92,33.92,2025-04-05 04:26:43,EU,SocialAds,Card,2025-04-05 04:26:43,2025,4,5,5,14,1,2
2180,18,Curso-20,Curso,52.65,1,0.05,52.65,50.02,2025-04-05 04:32:48,LATAM,Website,PayPal,2025-04-05 04:32:48,2025,4,5,5,14,1,2
5619,1,Curso-39,Curso,100.15,1,0.05,100.15,95.14,2025-04-05 06:18:01,Desconocido,Website,Card,2025-04-05 06:18:01,2025,4,5,5,14,1,2
5679,1075,Plantilla-39,Plantilla,14.47,1,0.0,14.47,14.47,2025-04-05 06:52:09,EU,Email,Stripe,2025-04-05 06:52:09,2025,4,5,5,14,1,2
6843,1,Ebook-03,Ebook,13.41,1,0.0,13.41,13.41,2025-04-05 09:18:05,Desconocido,Marketplace,PayPal,2025-04-05 09:18:05,2025,4,5,5,14,1,2
1546,2,Curso-46,Curso,194.53,1,0.0,194.53,194.53,2025-04-05 11:12:41,Desconocido,Email,Card,2025-04-05 11:12:41,2025,4,5,5,14,1,2
6212,1,Ebook-32,Ebook,11.91,1,0.0,11.91,11.91,2025-04-05 13:01:37,OTHER,Website,Card,2025-04-05 13:01:37,2025,4,5,5,14,1,2
409,60,Musica-49,Musica,26.02,1,0.0,26.02,26.02,2025-04-05 13:33:08,EU,Marketplace,Card,2025-04-05 13:33:08,2025,4,5,5,14,1,2
7,1,Ebook-07,Ebook,6.1,1,0.0,6.1,6.1,2025-04-05 16:39:33,LATAM,Marketplace,PayPal,2025-04-05 16:39:33,2025,4,5,5,14,1,2
7219,1,Musica-19,Musica,33.0,1,0.0,33.0,33.0,2025-04-05 18:45:08,Desconocido,Website,Card,2025-04-05 18:45:08,2025,4,5,5,14,1,2
3019,39,Ebook-19,Ebook,12.6,1,0.0,12.6,12.6,2025-04-05 19:04:52,EU,Website,Card,2025-04-05 19:04:52,2025,4,5,5,14,1,2
7355,3,Ebook-35,Ebook,17.68,1,0.0,17.68,17.68,2025-04-05 19:19:06,EU,Website,PayPal,2025-04-05 19:19:06,2025,4,5,5,14,1,2
6408,6,Ebook-48,Ebook,12.41,1,0.0,12.41,12.41,2025-04-05 22:24:08,LATAM,Marketplace,Card,2025-04-05 22:24:08,2025,4,5,5,14,1,2
971,98,Curso-11,Curso,116.27,1,0.0,116.27,116.27,2025-04-05 23:13:30,Desconocido,Website,Card,2025-04-05 23:13:30,2025,4,5,5,14,1,2
7251,425,Plantilla-51,Plantilla,22.2,2,0.0,44.4,44.4,2025-04-06 01:38:06,Desconocido,SocialAds,Card,2025-04-06 01:38:06,2025,4,6,6,14,1,2
6255,2,Ebook-15,Ebook,13.0,1,0.05,13.0,12.35,2025-04-06 02:30:32,LATAM,Website,Stripe,2025-04-06 02:30:32,2025,4,6,6,14,1,2
1564,2,Ebook-04,Ebook,16.01,2,0.0,32.02,32.02,2025-04-06 02:39:19,EU,Website,Card,2025-04-06 02:39:19,2025,4,6,6,14,1,2
1818,27,Plantilla-18,Plantilla,5.0,1,0.0,5.0,5.0,2025-04-06 02:46:48,EU,Marketplace,Card,2025-04-06 02:46:48,2025,4,6,6,14,1,2
2051,1,Curso-11,Curso,130.07,1,0.0,130.07,130.07,2025-04-06 03:18:36,LATAM,Website,Card,2025-04-06 03:18:36,2025,4,6,6,14,1,2
1165,10,Ebook-25,Ebook,16.96,1,0.0,16.96,16.96,2025-04-06 04:17:59,OTHER,SocialAds,PayPal,2025-04-06 04:17:59,2025,4,6,6,14,1,2
3525,1,Ebook-45,Ebook,15.03,2,0.0,30.06,30.06,2025-04-06 05:04:36,EU,Email,Card,2025-04-06 05:04:36,2025,4,6,6,14,1,2
4961,1,Curso-41,Curso,74.81,1,0.0,74.81,74.81,2025-04-06 05:27:20,Desconocido,SocialAds,PayPal,2025-04-06 05:27:20,2025,4,6,6,14,1,2
4193,420,Curso-53,Curso,95.42,1,0.0,95.42,95.42,2025-04-06 06:04:21,ASIA,Marketplace,Crypto,2025-04-06 06:04:21,2025,4,6,6,14,1,2
6308,1202,Ebook-08,Ebook,14.79,1,0.05,14.79,14.06,2025-04-06 14:26:50,Desconocido,Website,Crypto,2025-04-06 14:26:50,2025,4,6,6,14,1,2
3808,2,Ebook-28,Ebook,15.63,1,0.0,15.63,15.63,2025-04-06 14:47:37,Desconocido,Website,Card,2025-04-06 14:47:37,2025,4,6,6,14,1,2
1158,245,Plantilla-18,Plantilla,12.1,1,0.0,12.1,12.1,2025-04-06 15:01:42,LATAM,Marketplace,Card,2025-04-06 15:01:42,2025,4,6,6,14,1,2
6355,2,Musica-55,Musica,50.17,1,0.0,50.17,50.17,2025-04-06 15:16:56,Desconocido,Email,Card,2025-04-06 15:16:56,2025,4,6,6,14,1,2
4114,2,Ebook-34,Ebook,10.33,1,0.05,10.33,9.81,2025-04-06 18:28:08,LATAM,Email,Stripe,2025-04-06 18:28:08,2025,4,6,6,14,1,2
5436,8,Plantilla-36,Plantilla,34.63,1,0.0,34.63,34.63,2025-04-06 21:15:13,OTHER,Website,Stripe,2025-04-06 21:15:13,2025,4,6,6,14,1,2
80,1,Ebook-20,Ebook,10.06,1,0.0,10.06,10.06,2025-04-06 21:16:50,EU,Website,Card,2025-04-06 21:16:50,2025,4,6,6,14,1,2
4032,1,Ebook-12,Ebook,11.22,2,0.0,22.44,22.44,2025-04-06 22:15:18,Desconocido,Website,PayPal,2025-04-06 22:15:18,2025,4,6,6,14,1,2
5937,13,Curso-57,Curso,122.09,1,0.0,122.09,122.09,2025-04-06 23:06:12,LATAM,Marketplace,Stripe,2025-04-06 23:06:12,2025,4,6,6,14,1,2
1445,3,Plantilla-05,Plantilla,32.38,1,0.0,32.38,32.38,2025-04-06 23:49:25,EU,Website,Stripe,2025-04-06 23:49:25,2025,4,6,6,14,1,2
6784,31,Ebook-04,Ebook,14.13,2,0.05,28.27,26.85,2025-04-07 01:58:33,EU,Website,Card,2025-04-07 01:58:33,2025,4,7,0,15,0,2
2124,431,Ebook-24,Ebook,12.5,2,0.0,25.0,25.0,2025-04-07 03:17:46,LATAM,Marketplace,Card,2025-04-07 03:17:46,2025,4,7,0,15,0,2
6673,4,Ebook-13,Ebook,12.87,1,0.0,12.87,12.87,2025-04-07 03:34:12,Desconocido,Website,Card,2025-04-07 03:34:12,2025,4,7,0,15,0,2
7775,8,Ebook-35,Ebook,8.68,1,0.0,8.68,8.68,2025-04-07 04:46:16,OTHER,Marketplace,Stripe,2025-04-07 04:46:16,2025,4,7,0,15,0,2
4984,5,Plantilla-04,Plantilla,17.49,1,0.0,17.49,17.49,2025-04-07 05:06:55,ASIA,Email,Card,2025-04-07 05:06:55,2025,4,7,0,15,0,2
4937,102,Musica-17,Musica,14.98,1,0.0,14.98,14.98,2025-04-07 05:59:44,EU,Website,Card,2025-04-07 05:59:44,2025,4,7,0,15,0,2
2038,1,Ebook-58,Ebook,19.46,1,0.0,19.46,19.46,2025-04-07 06:32:44,Desconocido,Email,Card,2025-04-07 06:32:44,2025,4,7,0,15,0,2
5449,36,Curso-49,Curso,107.17,1,0.0,107.17,107.17,2025-04-07 07:41:50,LATAM,SocialAds,Card,2025-04-07 07:41:50,2025,4,7,0,15,0,2
1188,1,Ebook-48,Ebook,9.83,1,0.05,9.83,9.34,2025-04-07 08:36:13,Desconocido,SocialAds,PayPal,2025-04-07 08:36:13,2025,4,7,0,15,0,2
1527,3,Ebook-27,Ebook,13.3,1,0.0,13.3,13.3,2025-04-07 08:58:07,ASIA,Email,Card,2025-04-07 08:58:07,2025,4,7,0,15,0,2
