order_id,customer_id,product_name,category,price_usd,quantity,discount_rate,gross_amount_usd,net_revenue_usd,purchase_dt,region,channel,payment_method
2125,1,Musica-25,Musica,20.04,1,0.0,20.04,20.04,2025-04-25 21:02:35,NA,Website,Card
5966,21,Plantilla-26,Plantilla,29.46,1,0.0,29.46,29.46,2025-04-25 21:30:13,LATAM,SocialAds,Card
6347,25,Ebook-47,Ebook,8.93,1,0.0,8.93,8.93,2025-04-25 22:27:47,NA,Website,Card
7378,1,Ebook-58,Ebook,13.69,2,0.05,27.39,26.02,2025-04-25 22:55:24,LATAM,Email,Card
6463,21,Musica-43,Musica,27.09,1,0.0,27.09,27.09,2025-04-25 23:02:05,NA,Email,Card
3422,8,Curso-02,Curso,147.28,1,0.0,147.28,147.28,2025-04-25 23:13:54,NA,Marketplace,Card
4526,3,Ebook-26,Ebook,15.88,1,0.0,15.88,15.88,2025-04-26 00:58:32,EU,Website,Card
1804,9,Ebook-04,Ebook,15.31,1,0.0,15.31,15.31,2025-04-26 01:17:51,LATAM,Website,PayPal
7287,2,Curso-27,Curso,91.99,1,0.0,91.99,91.99,2025-04-26 02:38:00,LATAM,Website,Card
1526,255,Ebook-26,Ebook,15.09,1,0.0,15.09,15.09,2025-04-26 02:38:57,EU,Marketplace,Card
3197,83,Musica-17,Musica,37.87,1,0.05,37.87,35.98,2025-04-26 03:18:53,LATAM,Website,PayPal
129,42,Ebook-09,Ebook,14.48,1,0.0,14.48,14.48,2025-04-26 06:46:24,ASIA,SocialAds,Card
4728,24,Plantilla-48,Plantilla,23.23,1,0.05,23.23,22.07,2025-04-26 07:43:18,LATAM,Website,Card
14,2,Ebook-14,Ebook,5.95,1,0.0,5.95,5.95,2025-04-26 10:31:33,NA,SocialAds,PayPal
2538,122,Ebook-18,Ebook,15.13,2,0.0,30.26,30.26,2025-04-26 12:16:57,NA,SocialAds,Stripe
3648,1,Ebook-48,Ebook,16.86,1,0.0,16.86,16.86,2025-04-26 12:55:16,EU,Email,Card
958,2,Ebook-58,Ebook,11.39,1,0.0,11.39,11.39,2025-04-26 13:28:32,ASIA,Website,Stripe
3241,1801,Ebook-01,Ebook,17.65,1,0.0,17.65,17.65,2025-04-26 14:49:06,NA,Marketplace,Card
2950,855,Musica-10,Musica,5.0,1,0.0,5.0,5.0,2025-04-26 16:05:41,OTHER,Marketplace,Card
7148,8,Ebook-08,Ebook,11.77,1,0.0,11.77,11.77,2025-04-26 16:58:10,LATAM,Website,Crypto
4913,8,Curso-53,Curso,89.03,1,0.0,89.03,89.03,2025-04-26 17:37:06,OTHER,Email,Card
1586,87,Ebook-26,Ebook,15.96,1,0.0,15.96,15.96,2025-04-26 21:28:40,LATAM,Website,Stripe
7143,3,Plantilla-03,Plantilla,14.88,1,0.0,14.88,14.88,2025-04-26 22:31:34,LATAM,Marketplace,Stripe
3373,11,Ebook-13,Ebook,6.2,2,0.0,12.41,12.41,2025-04-27 03:52:27,LATAM,Website,Card
5003,8,Plantilla-23,Plantilla,35.78,1,0.0,35.78,35.78,2025-04-27 04:09:37,ASIA,Email,Card
3169,34,Plantilla-49,Plantilla,38.59,1,0.0,38.59,38.59,2025-04-27 06:12:09,EU,Website,Card
3269,471,Curso-29,Curso,131.27,1,0.0,131.27,131.27,2025-04-27 06:16:12,ASIA,Marketplace,Card
3697,8,Musica-37,Musica,78.62,1,0.05,78.62,74.69,2025-04-27 06:35:12,EU,Marketplace,Stripe
6567,22,Curso-27,Curso,148.22,1,0.0,148.22,148.22,2025-04-27 08:08:52,OTHER,Website,Stripe
6835,65,Musica-55,Musica,11.97,1,0.0,11.97,11.97,2025-04-27 09:21:37,LATAM,Website,Stripe
1777,1,Curso-37,Curso,117.24,1,0.0,117.24,117.24,2025-04-27 09:32:33,EU,Email,Stripe
6416,15,Ebook-56,Ebook,13.85,3,0.0,41.54,41.54,2025-04-27 10:04:44,LATAM,Website,Card
4988,23,Curso-08,Curso,132.07,1,0.0,132.07,132.07,2025-04-27 10:23:08,NA,Marketplace,Card
4632,1,Ebook-12,Ebook,11.68,1,0.05,11.68,11.1,2025-04-27 10:43:33,NA,Marketplace,Card
4939,2216,Plantilla-19,Plantilla,25.53,1,0.0,25.53,25.53,2025-04-27 11:34:24,NA,Website,Card
4953,1,Ebook-33,Ebook,7.77,1,0.0,7.77,7.77,2025-04-27 11:46:17,LATAM,Email,Card
3229,18,Ebook-49,Ebook,8.63,3,0.0,25.89,25.89,2025-04-27 13:37:05,NA,Website,Stripe
3389,98,Ebook-29,Ebook,14.43,1,0.05,14.43,13.71,2025-04-27 14:06:03,OTHER,Website,Card
1869,2,Ebook-09,Ebook,12.94,1,0.0,12.94,12.94,2025-04-27 15:14:51,ASIA,Marketplace,PayPal
7922,1,Plantilla-02,Plantilla,31.42,1,0.0,31.42,31.42,2025-04-27 15:48:27,ASIA,Website,Card
1607,30,Ebook-47,Ebook,17.62,2,0.0,35.24,35.24,2025-04-27 16:43:30,LATAM,Website,Stripe
4353,46,Ebook-33,Ebook,13.99,1,0.0,13.99,13.99,2025-04-27 20:19:41,NA,Website,Card
5824,1,Plantilla-04,Plantilla,30.27,1,0.0,30.27,30.27,2025-04-27 20:24:25,EU,Website,Card
371,189,Ebook-11,Ebook,7.3,1,0.0,7.3,7.3,2025-04-27 22:50:26,NA,Marketplace,Stripe
2915,114,Ebook-35,Ebook,10.68,1,0.0,10.68,10.68,2025-04-27 23:20:39,ASIA,Marketplace,PayPal
5982,80,Ebook-42,Ebook,9.74,1,0.0,9.74,9.74,2025-04-27 23:20:55,LATAM,Website,Card
6134,4,Ebook-14,Ebook,11.08,1,0.0,11.08,11.08,2025-04-28 00:03:43,EU,Website,Card
7464,92,Ebook-24,Ebook,9.3,1,0.0,9.3,9.3,2025-04-28 00:57:04,NA,Website,Card
2638,726,Plantilla-58,Plantilla,30.35,1,0.0,30.35,30.35,2025-04-28 01:05:53,LATAM,Marketplace,Card
2911,1,Ebook-31,Ebook,15.56,1,0.0,15.56,15.56,2025-04-28 02:03:59,NA,Marketplace,Stripe
2723,4,Plantilla-23,Plantilla,44.71,2,0.0,89.43,89.43,2025-04-28 03:34:54,EU,SocialAds,Card
433,7,Curso-13,Curso,109.5,1,0.0,109.5,109.5,2025-04-28 05:05:17,NA,Email,Card
6027,8,Plantilla-27,Plantilla,31.85,1,0.0,31.85,31.85,2025-04-28 05:40:53,LATAM,Marketplace,Card
5849,362,Ebook-29,Ebook,11.2,1,0.0,11.2,11.2,2025-04-28 07:43:50,EU,Website,Card
1087,53,Curso-07,Curso,175.31,1,0.0,175.31,175.31,2025-04-28 07:57:18,EU,Email,Stripe
2804,572,Musica-44,Musica,24.45,1,0.0,24.45,24.45,2025-04-28 09:12:53,ASIA,Website,Card
3457,95,Curso-37,Curso,102.91,1,0.0,102.91,102.91,2025-04-28 10:12:46,EU,Website,Card
326,1,Plantilla-26,Plantilla,35.84,1,0.0,35.84,35.84,2025-04-28 13:52:17,LATAM,Website,Stripe
2144,2,Ebook-44,Ebook,14.3,1,0.0,14.3,14.3,2025-04-28 16:10:59,EU,Website,Stripe
181,379,Ebook-01,Ebook,8.43,2,0.05,16.85,16.01,2025-04-28 16:58:47,NA,SocialAds,Card
2372,462,Plantilla-32,Plantilla,5.0,1,0.0,5.0,5.0,2025-04-28 17:29:49,ASIA,Email,Card
3419,13,Ebook-59,Ebook,18.66,1,0.0,18.66,18.66,2025-04-28 18:07:52,LATAM,Website,Card
758,1,Curso-38,Curso,162.79,1,0.0,162.79,162.79,2025-04-28 18:10:11,NA,SocialAds,Card
4474,109,Ebook-34,Ebook,18.01,1,0.0,18.01,18.01,2025-04-28 19:22:31,NA,Website,PayPal
5894,20,Ebook-14,Ebook,8.32,1,0.0,8.32,8.32,2025-04-28 19:45:53,ASIA,SocialAds,PayPal
4018,1,Plantilla-58,Plantilla,17.06,1,0.05,17.06,16.2,2025-04-28 21:52:41,LATAM,SocialAds,PayPal
1964,184,Ebook-44,Ebook,3.0,1,0.0,3.0,3.0,2025-04-28 22:55:40,EU,Website,Card
4223,897,Plantilla-23,Plantilla,19.74,1,0.0,19.74,19.74,2025-04-28 23:02:23,NA,Marketplace,Card
3913,4,Ebook-13,Ebook,9.49,1,0.0,9.49,9.49,2025-04-29 00:41:02,NA,Email,PayPal
7785,6,Musica-45,Musica,45.4,1,0.0,45.4,45.4,2025-04-29 01:36:08,LATAM,Website,Card
6614,59,Ebook-14,Ebook,8.88,3,0.0,26.63,26.63,2025-04-29 03:18:37,LATAM,Website,Stripe
3644,197,Curso-44,Curso,103.2,1,0.0,103.2,103.2,2025-04-29 03:31:41,LATAM,Marketplace,Card
3892,2,Curso-52,Curso,81.31,1,0.05,81.31,77.25,2025-04-29 04:00:29,NA,Website,PayPal
4723,72,Ebook-43,Ebook,20.12,1,0.05,20.12,19.12,2025-04-29 04:30:15,ASIA,SocialAds,Card
7921,26,Curso-01,Curso,133.15,1,0.0,133.15,133.15,2025-04-29 05:29:45,ASIA,Email,Card
6209,10,Ebook-29,Ebook,5.79,1,0.0,5.79,5.79,2025-04-29 06:13:25,ASIA,Marketplace,Card
2411,1,Curso-11,Curso,92.01,1,0.05,92.01,87.41,2025-04-29 10:29:02,LATAM,Marketplace,PayPal
6578,1,Ebook-38,Ebook,13.45,1,0.0,13.45,13.45,2025-04-29 11:07:01,EU,Marketplace,Card
1951,1,Ebook-31,Ebook,15.62,1,0.0,15.62,15.62,2025-04-29 11:31:06,EU,Email,PayPal
2336,8,Ebook-56,Ebook,10.84,3,0.0,32.53,32.53,2025-04-29 11:58:04,LATAM,SocialAds,Stripe
3165,4,Ebook-45,Ebook,11.33,1,0.0,11.33,11.33,2025-04-29 13:18:13,NA,Email,Stripe
7037,2,Ebook-17,Ebook,14.13,1,0.0,14.13,14.13,2025-04-29 16:50:48,EU,Email,Card
786,336,Musica-06,Musica,26.8,1,0.0,26.8,26.8,2025-04-29 17:29:09,EU,Marketplace,Card
1427,1,Ebook-47,Ebook,15.18,1,0.0,15.18,15.18,2025-04-29 17:33:40,NA,Website,Card
6178,35,Ebook-58,Ebook,19.46,1,0.0,19.46,19.46,2025-04-29 17:35:19,EU,Website,PayPal
6118,3,Musica-58,Musica,5.0,1,0.0,5.0,5.0,2025-04-29 17:49:43,NA,Website,Card
7233,6,Ebook-33,Ebook,8.23,1,0.0,8.23,8.23,2025-04-29 18:17:19,ASIA,Marketplace,Card
3877,13,Ebook-37,Ebook,13.96,1,0.0,13.96,13.96,2025-04-29 20:31:53,LATAM,Website,Crypto
33,2,Ebook-33,Ebook,5.02,2,0.0,10.04,10.04,2025-04-29 21:37:08,NA,SocialAds,Card
1014,13,Ebook-54,Ebook,13.46,2,0.0,26.92,26.92,2025-04-29 23:16:12,NA,Website,Card
7395,37,Ebook-15,Ebook,20.32,1,0.0,20.32,20.32,2025-04-30 00:01:40,ASIA,Email,PayPal
3753,8,Ebook-33,Ebook,14.18,1,0.0,14.18,14.18,2025-04-30 01:01:10,LATAM,Website,Stripe
516,7,Ebook-36,Ebook,10.89,1,0.0,10.89,10.89,2025-04-30 05:27:31,NA,Marketplace,Card
1578,53,Curso-18,Curso,46.57,1,0.0,46.57,46.57,2025-04-30 05:33:12,LATAM,Website,Card
5518,3,Plantilla-58,Plantilla,26.12,1,0.05,26.12,24.81,2025-04-30 05:38:43,ASIA,Website,Card
374,8,Curso-14,Curso,216.59,1,0.0,216.59,216.59,2025-04-30 06:40:39,LATAM,Website,PayPal
2145,2,Curso-45,Curso,51.73,1,0.0,51.73,51.73,2025-04-30 07:13:56,LATAM,Website,Card
1541,178,Plantilla-41,Plantilla,21.6,1,0.0,21.6,21.6,2025-04-30 07:39:38,NA,Marketplace,PayPal
1561,1,Ebook-01,Ebook,16.47,1,0.0,16.47,16.47,2025-04-30 07:57:47,LATAM,Marketplace,PayPal
2314,11,Plantilla-34,Plantilla,29.72,1,0.0,29.72,29.72,2025-04-30 08:30:20,NA,Website,Card
3129,1,Musica-09,Musica,88.92,1,0.0,88.92,88.92,2025-04-30 09:34:49,EU,SocialAds,Stripe
5961,53,Ebook-21,Ebook,20.28,1,0.05,20.28,19.27,2025-04-30 10:35:48,NA,Website,Card
1067,20,Ebook-47,Ebook,21.86,1,0.0,21.86,21.86,2025-04-30 10:38:26,NA,Marketplace,Card
2913,1,Plantilla-33,Plantilla,35.37,1,0.0,35.37,35.37,2025-04-30 10:50:54,NA,SocialAds,PayPal
718,239,Musica-58,Musica,79.65,1,0.0,79.65,79.65,2025-04-30 11:03:54,LATAM,Website,Stripe
7337,706,Ebook-17,Ebook,5.52,1,0.0,5.52,5.52,2025-04-30 14:12:06,NA,Website,Card
7790,2,Curso-50,Curso,99.32,1,0.0,99.32,99.32,2025-04-30 14:14:25,OTHER,Marketplace,Card
4487,361,Ebook-47,Ebook,19.73,2,0.0,39.46,39.46,2025-04-30 14:15:08,EU,Website,Card
5404,125,Ebook-04,Ebook,14.45,2,0.0,28.9,28.9,2025-04-30 15:26:51,EU,Marketplace,Stripe
4964,34,Plantilla-44,Plantilla,17.6,1,0.0,17.6,17.6,2025-04-30 15:43:35,NA,Marketplace,Stripe
1011,1,Ebook-51,Ebook,17.58,1,0.0,17.58,17.58,2025-04-30 18:38:36,NA,SocialAds,Stripe
519,18,Musica-39,Musica,14.89,1,0.0,14.89,14.89,2025-05-01 00:33:40,EU,Email,Stripe
5663,489,Plantilla-23,Plantilla,33.52,2,0.0,67.04,67.04,2025-05-01 00:40:29,LATAM,Website,Stripe
5133,415,Ebook-33,Ebook,12.08,1,0.0,12.08,12.08,2025-05-01 01:19:06,LATAM,Website,Stripe
1132,19,Curso-52,Curso,115.47,1,0.0,115.47,115.47,2025-05-01 02:10:30,LATAM,Website,Stripe
6734,1,Ebook-14,Ebook,14.1,1,0.0,14.1,14.1,2025-05-01 02:11:28,LATAM,Website,Card
3865,209,Ebook-25,Ebook,16.55,1,0.0,16.55,16.55,2025-05-01 03:27:43,LATAM,Email,Card
3928,1,Curso-28,Curso,137.14,1,0.0,137.14,137.14,2025-05-01 03:29:02,NA,Website,Card
5294,1220,Ebook-14,Ebook,10.69,1,0.0,10.69,10.69,2025-05-01 03:44:57,NA,Website,Crypto
3181,16,Ebook-01,Ebook,5.63,1,0.0,5.63,5.63,2025-05-01 05:17:12,LATAM,Email,Crypto
2768,1,Ebook-08,Ebook,3.0,1,0.05,3.0,2.85,2025-05-01 05:38:49,EU,Website,Card
4061,645,Ebook-41,Ebook,7.65,1,0.0,7.65,7.65,2025-05-01 07:57:38,OTHER,Website,Card
7715,3,Ebook-35,Ebook,8.57,2,0.0,17.14,17.14,2025-05-01 08:03:01,NA,Marketplace,Card
1516,784,Ebook-16,Ebook,10.91,1,0.0,10.91,10.91,2025-05-01 08:42:07,NA,SocialAds,Card
2929,1,Plantilla-49,Plantilla,21.31,1,0.0,21.31,21.31,2025-05-01 09:34:47,EU,Website,Card
3581,1,Curso-41,Curso,143.54,1,0.05,143.54,136.36,2025-05-01 09:40:57,NA,Email,Stripe
1827,3,Ebook-27,Ebook,17.87,2,0.0,35.74,35.74,2025-05-01 09:52:47,EU,Website,Card
6720,29,Ebook-60,Ebook,10.26,1,0.05,10.26,9.75,2025-05-01 12:20:48,NA,Website,PayPal
5008,24,Plantilla-28,Plantilla,28.87,1,0.0,28.87,28.87,2025-05-01 12:56:47,OTHER,Website,PayPal
6828,2,Ebook-48,Ebook,15.0,3,0.0,45.01,45.01,2025-05-01 13:09:55,LATAM,Email,Stripe
7502,718,Plantilla-02,Plantilla,29.31,1,0.0,29.31,29.31,2025-05-01 13:18:31,LATAM,SocialAds,Stripe
2131,3,Ebook-31,Ebook,7.94,1,0.0,7.94,7.94,2025-05-01 14:03:33,OTHER,Marketplace,Card
7324,1,Plantilla-04,Plantilla,10.12,1,0.0,10.12,10.12,2025-05-01 14:14:37,ASIA,Marketplace,Card
5312,9,Curso-32,Curso,83.31,1,0.0,83.31,83.31,2025-05-01 14:46:29,EU,SocialAds,PayPal
643,4,Ebook-43,Ebook,15.86,2,0.0,31.73,31.73,2025-05-01 16:15:49,NA,Email,Card
6853,1,Musica-13,Musica,19.1,1,0.0,19.1,19.1,2025-05-01 16:36:31,LATAM,Website,Stripe
2575,2097,Ebook-55,Ebook,15.21,1,0.0,15.21,15.21,2025-05-01 17:31:07,ASIA,Website,Crypto
2450,1,Ebook-50,Ebook,7.93,2,0.0,15.85,15.85,2025-05-01 20:31:52,OTHER,Website,Stripe
5432,116,Ebook-32,Ebook,4.32,1,0.0,4.32,4.32,2025-05-01 21:22:49,ASIA,SocialAds,Stripe
2342,2,Ebook-02,Ebook,15.66,1,0.05,15.66,14.88,2025-05-01 23:43:10,EU,Marketplace,Stripe
3257,1,Curso-17,Curso,162.96,1,0.0,162.96,162.96,2025-05-02 01:26:36,NA,SocialAds,Card
2698,1832,Ebook-58,Ebook,10.0,3,0.0,30.01,30.01,2025-05-02 01:42:13,EU,Website,Card
1306,127,Plantilla-46,Plantilla,30.56,1,0.0,30.56,30.56,2025-05-02 02:04:49,NA,Website,Card
7676,454,Curso-56,Curso,110.68,1,0.0,110.68,110.68,2025-05-02 03:51:56,LATAM,Website,Stripe
5844,63,Ebook-24,Ebook,6.74,1,0.0,6.74,6.74,2025-05-02 04:30:48,NA,Website,Card
4375,1,Curso-55,Curso,116.41,1,0.05,116.41,110.59,2025-05-02 07:31:48,ASIA,Website,Card
5384,1,Ebook-44,Ebook,12.31,1,0.0,12.31,12.31,2025-05-02 09:43:21,EU,Marketplace,Stripe
4340,2,Ebook-20,Ebook,11.05,1,0.0,11.05,11.05,2025-05-02 10:21:01,NA,SocialAds,Card
2528,4,Musica-08,Musica,37.5,1,0.0,37.5,37.5,2025-05-02 13:19:48,NA,Website,Stripe
6084,1,Ebook-24,Ebook,14.22,2,0.0,28.45,28.45,2025-05-02 15:05:44,NA,Website,Card
6855,22,Ebook-15,Ebook,14.53,1,0.0,14.53,14.53,2025-05-02 15:10:31,EU,Website,PayPal
5296,12,Ebook-16,Ebook,10.25,1,0.0,10.25,10.25,2025-05-02 15:13:46,NA,Website,PayPal
3693,1,Plantilla-33,Plantilla,35.2,1,0.0,35.2,35.2,2025-05-02 18:30:48,LATAM,Website,PayPal
2527,29,Ebook-07,Ebook,9.14,1,0.0,9.14,9.14,2025-05-02 18:59:02,EU,Website,Stripe
7538,25,Ebook-38,Ebook,17.11,2,0.05,34.22,32.51,2025-05-02 19:11:31,LATAM,SocialAds,PayPal
2274,1,Curso-54,Curso,74.16,1,0.0,74.16,74.16,2025-05-02 21:16:25,NA,Email,Card
5978,56,Ebook-38,Ebook,8.35,2,0.0,16.71,16.71,2025-05-03 00:05:25,NA,Website,PayPal
3220,9,Plantilla-40,Plantilla,28.9,1,0.0,28.9,28.9,2025-05-03 01:40:12,EU,Website,Stripe
95,13,Plantilla-35,Plantilla,22.54,1,0.0,22.54,22.54,2025-05-03 03:11:50,EU,SocialAds,PayPal
670,1,Ebook-10,Ebook,8.58,1,0.05,8.58,8.15,2025-05-03 03:36:04,LATAM,Website,Stripe
7089,193,Ebook-09,Ebook,13.62,2,0.0,27.25,27.25,2025-05-03 04:05:58,EU,Email,Card
3340,252,Curso-40,Curso,145.52,1,0.0,145.52,145.52,2025-05-03 04:29:33,EU,Marketplace,PayPal
2828,75,Ebook-08,Ebook,14.82,1,0.0,14.82,14.82,2025-05-03 05:36:17,ASIA,Email,Card
7860,1243,Ebook-60,Ebook,11.33,1,0.0,11.33,11.33,2025-05-03 06:42:17,EU,Website,Stripe
7594,69,Plantilla-34,Plantilla,32.65,1,0.0,32.65,32.65,2025-05-03 07:51:06,LATAM,Website,Stripe
1023,1,Musica-03,Musica,10.15,1,0.0,10.15,10.15,2025-05-03 09:58:00,EU,Marketplace,PayPal
3178,744,Plantilla-58,Plantilla,39.83,1,0.0,39.83,39.83,2025-05-03 11:05:08,OTHER,Website,Card
5121,5,Ebook-21,Ebook,5.63,2,0.0,11.27,11.27,2025-05-03 13:21:41,LATAM,Website,Stripe
112,17,Ebook-52,Ebook,9.54,1,0.0,9.54,9.54,2025-05-03 13:50:34,NA,Website,Card
425,1,Ebook-05,Ebook,13.02,2,0.0,26.05,26.05,2025-05-03 14:30:18,NA,Marketplace,PayPal
5693,5,Curso-53,Curso,88.88,1,0.05,88.88,84.44,2025-05-03 17:35:10,LATAM,Website,PayPal
3071,285,Plantilla-11,Plantilla,44.63,1,0.0,44.63,44.63,2025-05-03 18:40:59,NA,Website,Stripe
931,9,Ebook-31,Ebook,3.98,2,0.0,7.95,7.95,2025-05-03 21:17:00,EU,Marketplace,PayPal
5156,1,Ebook-56,Ebook,10.54,1,0.0,10.54,10.54,2025-05-03 21:59:07,NA,Marketplace,Card
4896,3,Ebook-36,Ebook,6.95,1,0.0,6.95,6.95,2025-05-03 22:06:37,NA,Website,Card
6820,1,Plantilla-40,Plantilla,21.76,1,0.05,21.76,20.67,2025-05-03 22:07:29,EU,SocialAds,Card
784,2498,Ebook-04,Ebook,10.11,2,0.0,20.23,20.23,2025-05-03 22:57:35,LATAM,Marketplace,Card
431,1,Ebook-11,Ebook,15.05,2,0.0,30.1,30.1,2025-05-03 23:10:08,NA,Website,PayPal
3987,1,Ebook-27,Ebook,19.85,1,0.0,19.85,19.85,2025-05-04 00:30:45,NA,Website,PayPal
3500,4,Plantilla-20,Plantilla,12.8,1,0.0,12.8,12.8,2025-05-04 01:09:21,OTHER,Marketplace,Stripe
5511,5,Ebook-51,Ebook,17.9,1,0.0,17.9,17.9,2025-05-04 01:40:56,EU,Website,PayPal
6699,6,Plantilla-39,Plantilla,19.71,1,0.05,19.71,18.72,2025-05-04 03:53:19,NA,Website,Card
5563,185,Ebook-43,Ebook,3.0,1,0.0,3.0,3.0,2025-05-04 05:18:13,LATAM,Website,PayPal
1697,98,Ebook-17,Ebook,9.32,1,0.05,9.32,8.85,2025-05-04 05:55:05,NA,Website,PayPal
260,1,Ebook-20,Ebook,10.33,1,0.0,10.33,10.33,2025-05-04 06:38:56,LATAM,Email,Card
3804,1,Musica-24,Musica,14.99,1,0.0,14.99,14.99,2025-05-04 07:42:22,OTHER,Marketplace,Card
5037,7,Curso-57,Curso,204.93,1,0.0,204.93,204.93,2025-05-04 11:41:49,EU,Marketplace,Card
5466,11,Curso-06,Curso,127.26,1,0.0,127.26,127.26,2025-05-04 12:15:22,EU,SocialAds,Card
2870,3,Ebook-50,Ebook,7.75,1,0.0,7.75,7.75,2025-05-04 12:35:37,EU,Website,Stripe
1563,1,Plantilla-03,Plantilla,24.86,2,0.0,49.72,49.72,2025-05-04 14:43:33,LATAM,Marketplace,Card
4887,6,Ebook-27,Ebook,13.63,1,0.0,13.63,13.63,2025-05-04 15:26:58,NA,SocialAds,Stripe
4906,1,Ebook-46,Ebook,19.19,1,0.0,19.19,19.19,2025-05-04 16:32:00,EU,SocialAds,PayPal
724,607,Plantilla-04,Plantilla,20.24,1,0.05,20.24,19.23,2025-05-04 17:04:38,EU,Email,Card
1648,3,Plantilla-28,Plantilla,17.37,1,0.0,17.37,17.37,2025-05-04 17:30:39,EU,Email,Card
6020,508,Ebook-20,Ebook,10.55,1,0.0,10.55,10.55,2025-05-04 17:37:28,NA,Website,Card
4719,1,Ebook-39,Ebook,7.55,1,0.0,7.55,7.55,2025-05-04 22:04:48,LATAM,Email,Card
5385,343,Curso-45,Curso,139.77,1,0.0,139.77,139.77,2025-05-04 22:08:20,EU,Marketplace,PayPal
6286,194,Curso-46,Curso,106.41,1,0.0,106.41,106.41,2025-05-05 00:06:07,LATAM,Email,Card
5062,64,Musica-22,Musica,5.0,1,0.0,5.0,5.0,2025-05-05 00:10:36,NA,Marketplace,Card
4118,1,Ebook-38,Ebook,12.06,1,0.0,12.06,12.06,2025-05-05 01:08:50,LATAM,Marketplace,Stripe
7818,1,Musica-18,Musica,58.33,1,0.0,58.33,58.33,2025-05-05 04:51:20,ASIA,Website,Stripe
1502,1,Curso-02,Curso,93.67,1,0.0,93.67,93.67,2025-05-05 04:52:20,LATAM,Website,Card
6760,11,Ebook-40,Ebook,13.63,1,0.0,13.63,13.63,2025-05-05 06:22:54,NA,Marketplace,Card
7342,4,Ebook-22,Ebook,11.53,3,0.0,34.59,34.59,2025-05-05 06:36:33,EU,Marketplace,Card
3200,76,Ebook-20,Ebook,5.83,1,0.0,5.83,5.83,2025-05-05 06:56:00,ASIA,Website,PayPal
4808,9,Musica-08,Musica,33.31,1,0.0,33.31,33.31,2025-05-05 09:10:53,NA,Marketplace,Stripe
6927,20,Ebook-27,Ebook,17.23,1,0.0,17.23,17.23,2025-05-05 13:15:58,ASIA,Website,Crypto
5863,1,Ebook-43,Ebook,17.11,1,0.0,17.11,17.11,2025-05-05 14:10:18,NA,Marketplace,Card
4451,365,Ebook-11,Ebook,11.51,1,0.0,11.51,11.51,2025-05-05 14:13:15,ASIA,SocialAds,Card
531,98,Plantilla-51,Plantilla,29.59,1,0.05,29.59,28.11,2025-05-05 14:39:14,ASIA,Email,Card
844,7,Musica-04,Musica,50.01,1,0.0,50.01,50.01,2025-05-05 20:47:33,ASIA,Email,PayPal
782,2,Curso-02,Curso,30.0,1,0.05,30.0,28.5,2025-05-05 21:59:50,ASIA,Website,PayPal
3154,365,Ebook-34,Ebook,15.62,1,0.0,15.62,15.62,2025-05-05 23:11:08,EU,Website,PayPal
4432,17,Curso-52,Curso,201.19,1,0.0,201.19,201.19,2025-05-05 23:12:18,NA,Website,Card
4680,415,Curso-60,Curso,72.14,1,0.0,72.14,72.14,2025-05-06 01:22:48,NA,Website,Card
6410,14,Musica-50,Musica,47.64,1,0.0,47.64,47.64,2025-05-06 01:41:46,EU,Marketplace,PayPal
2321,1,Musica-41,Musica,32.5,1,0.0,32.5,32.5,2025-05-06 01:54:30,EU,Website,Card
1390,2,Curso-10,Curso,105.77,1,0.0,105.77,105.77,2025-05-06 03:05:05,EU,Website,Stripe
5731,2,Plantilla-31,Plantilla,26.68,1,0.0,26.68,26.68,2025-05-06 03:29:54,NA,Email,Crypto
7027,67,Ebook-07,Ebook,8.64,1,0.0,8.64,8.64,2025-05-06 04:40:12,NA,Email,Card
985,28,Plantilla-25,Plantilla,20.68,1,0.05,20.68,19.64,2025-05-06 05:30:17,NA,Website,Card
4113,495,Ebook-33,Ebook,15.22,1,0.0,15.22,15.22,2025-05-06 08:30:20,NA,Marketplace,PayPal
2247,2,Ebook-27,Ebook,14.87,1,0.0,14.87,14.87,2025-05-06 10:21:50,NA,Website,Stripe
1008,1,Plantilla-48,Plantilla,22.11,2,0.05,44.22,42.01,2025-05-06 10:31:20,EU,Website,Card
7552,1,Ebook-52,Ebook,17.65,2,0.0,35.29,35.29,2025-05-06 12:55:47,NA,Website,Card
6793,4,Ebook-13,Ebook,19.22,1,0.0,19.22,19.22,2025-05-06 13:14:11,LATAM,Website,Card
183,3,Musica-03,Musica,37.29,1,0.0,37.29,37.29,2025-05-06 14:05:34,NA,Website,Card
3933,5,Curso-33,Curso,101.8,1,0.0,101.8,101.8,2025-05-06 17:21:33,NA,Website,Card
6453,17,Ebook-33,Ebook,3.77,1,0.0,3.77,3.77,2025-05-06 17:57:06,EU,Website,Card
6101,1,Ebook-41,Ebook,12.52,3,0.0,37.57,37.57,2025-05-06 18:54:13,LATAM,Website,Card
3336,6,Plantilla-36,Plantilla,18.93,2,0.0,37.85,37.85,2025-05-06 19:04:30,EU,SocialAds,Card
4062,72,Ebook-42,Ebook,6.47,1,0.0,6.47,6.47,2025-05-06 19:45:57,LATAM,Marketplace,Card
5247,1,Plantilla-27,Plantilla,28.48,1,0.0,28.48,28.48,2025-05-06 21:01:27,NA,SocialAds,PayPal
